"words: ('PREFIX_tell',), tags: ('VBG',), next words: ()",5
"words: (), tags: ('NNP',), next words: ('Ross',)",13
"words: ('PREFIX_Ross',), tags: ('NNP',), next words: ()",13
"words: ('SUFFIX_oss',), tags: ('NNP',), next words: ()",14
"words: ('SUFFIX_Ross',), tags: ('NNP',), next words: ()",13
"words: ('Ross',), tags: ('NNP',), next words: ()",13
"words: ('PREFIX_plan',), tags: ('VBD',), next words: ()",3
"words: ('planned', 'to'), tags: ('VBD', 'TO', 'VB'), next words: ()",3
"words: ('producers',), tags: ('NNS',), next words: (',',)",5
"words: ('producers', ','), tags: ('NNS', ','), next words: ()",5
"words: ('producers',), tags: ('NNS', ','), next words: ()",5
"words: (',', 'Mr.', 'Guber'), tags: (',', 'NNP', 'NNP'), next words: ()",5
"words: ('Peters',), tags: ('NNP', 'VBP'), next words: ()",5
"words: ('Mr.', 'Peters'), tags: ('NNP', 'NNP', 'VBP'), next words: ()",5
"words: (',', 'Mr.', 'Peters'), tags: (',', 'NNP', 'NNP'), next words: ()",3
"words: ('Peters',), tags: ('NNP', 'VBZ'), next words: ()",6
"words: ('Mr.', 'Peters', 'says'), tags: ('NNP', 'NNP', 'VBZ'), next words: ()",4
"words: ('Mr.', 'Peters'), tags: ('NNP', 'NNP', 'VBZ'), next words: ()",6
"words: (), tags: ('PRP', 'VBD', '``'), next words: ()",3
"words: (), tags: ('``', 'VBN', ""''""), next words: ()",3
"words: (""''"",), tags: (""''"", 'WRB'), next words: ()",5
"words: (), tags: (""''"", 'WRB'), next words: ()",5
"words: ('Mr.',), tags: ('NNP',), next words: ('Ross',)",10
"words: ('Mr.', 'Ross'), tags: ('NNP', 'NNP'), next words: ()",10
"words: ('Mr.', 'Ross'), tags: ('NNP', 'NNP', 'VBD'), next words: ()",3
"words: ('PREFIX_clai',), tags: ('VBZ',), next words: ()",2
"words: ('PREFIX_Daly',), tags: ('NNP',), next words: ()",4
"words: ('SUFFIX_Daly',), tags: ('NNP',), next words: ()",4
"words: (), tags: ('NNP',), next words: ('Semel',)",12
"words: ('PREFIX_Sem',), tags: ('NNP',), next words: ()",12
"words: ('PREFIX_Seme',), tags: ('NNP',), next words: ()",12
"words: ('SUFFIX_mel',), tags: ('NNP',), next words: ()",12
"words: ('SUFFIX_emel',), tags: ('NNP',), next words: ()",12
"words: ('Semel',), tags: ('NNP',), next words: ()",12
"words: (), tags: ('DT',), next words: ('Warner',)",5
"words: (""'s"",), tags: ('POS',), next words: ('.',)",8
"words: (), tags: ('POS',), next words: ('.',)",8
"words: (""'s"", '.'), tags: ('POS', '.'), next words: ()",8
"words: (""'s"",), tags: ('POS', '.'), next words: ()",8
"words: (), tags: ('POS', '.'), next words: ()",8
"words: (), tags: ('NNP', 'POS', '.'), next words: ()",7
"words: ('said', ':', '``'), tags: ('VBD', ':', '``'), next words: ()",3
"words: ('said', ':'), tags: ('VBD', ':', '``'), next words: ()",3
"words: ('PREFIX_Tell',), tags: ('VB',), next words: ()",4
"words: ('SUFFIX_Tell',), tags: ('VB',), next words: ()",4
"words: ('they', 'do'), tags: ('PRP', 'VBP', 'RB'), next words: ()",3
"words: ('do', ""n't"", 'have'), tags: ('VBP', 'RB', 'VB'), next words: ()",6
"words: (""n't"", 'have', 'a'), tags: ('RB', 'VB', 'DT'), next words: ()",5
"words: ('with',), tags: ('IN', 'PRP'), next words: ()",7
"words: ('PREFIX_deni',), tags: ('VBZ',), next words: ()",6
"words: ('SUFFIX_nies',), tags: ('VBZ',), next words: ()",7
"words: (), tags: ('VBD',), next words: ('any',)",5
"words: (), tags: ('VBP', 'IN', 'PRP$'), next words: ()",6
"words: ('in', 'their', 'affidavits'), tags: ('IN', 'PRP$', 'NNS'), next words: ()",3
"words: ('PREFIX_basi',), tags: ('RB',), next words: ()",2
"words: (), tags: ('JJ',), next words: ('counsel',)",7
"words: ('PREFIX_Rabi',), tags: ('NNP',), next words: ()",3
"words: ('SUFFIX_witz',), tags: ('NNP',), next words: ()",3
"words: ('to', 'block', 'the'), tags: ('TO', 'VB', 'DT'), next words: ()",3
"words: ('the', 'Guber-Peters'), tags: ('DT', 'NNP', 'NN'), next words: ()",3
"words: ('the', 'past', 'week'), tags: ('DT', 'JJ', 'NN'), next words: ()",3
"words: ('PREFIX_inne',), tags: ('JJ',), next words: ()",2
"words: ('SUFFIX_nner',), tags: ('JJ',), next words: ()",2
"words: ('they', 'also'), tags: ('PRP', 'RB', 'VBP'), next words: ()",4
"words: ('PREFIX_mora',), tags: ('NN',), next words: ()",2
"words: ('PREFIX_fict',), tags: ('NN',), next words: ()",2
"words: ('PREFIX_obli',), tags: ('NNS',), next words: ()",3
"words: ('PREFIX_prol',), tags: ('JJ',), next words: ()",2
"words: ('far',), tags: ('RB',), next words: (',',)",6
"words: ('far', ','), tags: ('RB', ','), next words: ()",6
"words: ('far',), tags: ('RB', ','), next words: ()",6
"words: ('┻━┻', 'Mr.', 'Guber'), tags: ('┻━┻', 'NNP', 'NNP'), next words: ()",7
"words: ('SUFFIX_cted',), tags: ('JJ',), next words: ()",8
"words: (',', 'for'), tags: (',', 'IN', 'PRP$'), next words: ()",3
"words: ('instead', 'to'), tags: ('RB', 'TO', 'VB'), next words: ()",4
"words: (), tags: ('VB', 'NN', 'RB'), next words: ()",6
"words: (',', 'although'), tags: (',', 'IN', 'DT'), next words: ()",4
"words: ('the',), tags: ('DT',), next words: ('financial',)",5
"words: ('the', 'financial'), tags: ('DT', 'JJ'), next words: ()",5
"words: ('the', 'financial'), tags: ('DT', 'JJ', 'NN'), next words: ()",4
"words: ('PREFIX_guar',), tags: ('VBN',), next words: ()",3
"words: ('PREFIX_suff',), tags: ('VB',), next words: ()",3
"words: ('PREFIX_diff',), tags: ('VBG',), next words: ()",3
"words: (',', 'but'), tags: (',', 'CC', 'JJ'), next words: ()",6
"words: ('SUFFIX_kier',), tags: ('JJR',), next words: ()",2
"words: (), tags: ('JJ', 'JJR', 'NNS'), next words: ()",3
"words: ('issues', 'will'), tags: ('NNS', 'MD', 'VB'), next words: ()",4
"words: ('PREFIX_hang',), tags: ('VBG',), next words: ()",2
"words: ('PREFIX_rele',), tags: ('VB',), next words: ()",3
"words: (), tags: ('VBN', 'PRP', 'TO'), next words: ()",5
"words: ('such', 'an'), tags: ('PDT', 'DT', 'NN'), next words: ()",5
"words: ('SUFFIX_utes',), tags: ('VBZ',), next words: ()",3
"words: ('PREFIX_ranc',), tags: ('JJ',), next words: ()",2
"words: ('has',), tags: ('VBZ',), next words: ('become',)",5
"words: (), tags: ('VBZ',), next words: ('become',)",5
"words: ('has', 'become'), tags: ('VBZ', 'VBN'), next words: ()",5
"words: ('PREFIX_Sylv',), tags: ('NNP',), next words: ()",2
"words: (), tags: ('NNP', 'NN', '``'), next words: ()",6
"words: ('PREFIX_Cash',), tags: ('NNP',), next words: ()",2
"words: ('his',), tags: ('PRP$',), next words: ('affidavit',)",5
"words: (), tags: ('PRP$',), next words: ('affidavit',)",5
"words: ('SUFFIX_avit',), tags: ('NN',), next words: ()",6
"words: ('his', 'affidavit'), tags: ('PRP$', 'NN'), next words: ()",5
"words: ('in', 'his', 'affidavit'), tags: ('IN', 'PRP$', 'NN'), next words: ()",5
"words: ('his', 'affidavit', 'that'), tags: ('PRP$', 'NN', 'IN'), next words: ()",3
"words: ('his', 'affidavit'), tags: ('PRP$', 'NN', 'IN'), next words: ()",3
"words: ('┻━┻', '┻━┻', 'Over'), tags: ('┻━┻', '┻━┻', 'IN'), next words: ()",4
"words: ('PREFIX_mill',), tags: ('NNS',), next words: ()",9
"words: ('PREFIX_Boui',), tags: ('NNP',), next words: ()",3
"words: ('SUFFIX_aire',), tags: ('NNP',), next words: ()",3
"words: ('de', 'la', 'Bouillaire'), tags: ('NNP', 'NNP', 'NNP'), next words: ()",3
"words: ('de', 'la'), tags: ('NNP', 'NNP', 'NNP'), next words: ()",3
"words: ('editor',), tags: ('NN', 'IN'), next words: ()",5
"words: ('on', 'the', 'film'), tags: ('IN', 'DT', 'NN'), next words: ()",3
"words: ('says', 'the'), tags: ('VBZ', 'DT', 'JJ'), next words: ()",4
"words: ('PREFIX_Bruc',), tags: ('NNP',), next words: ()",2
"words: ('SUFFIX_ruce',), tags: ('NNP',), next words: ()",2
"words: ('PREFIX_Bair',), tags: ('NNP',), next words: ()",3
"words: ('PREFIX_star',), tags: ('NNS',), next words: ()",3
"words: ('SUFFIX_tars',), tags: ('NNS',), next words: ()",3
"words: (), tags: ('VBZ', ',', 'RB'), next words: ()",3
"words: (), tags: ('VBD', 'PRP', '.'), next words: ()",6
"words: (""'s"",), tags: ('POS',), next words: ('Mr.',)",6
"words: (), tags: ('POS',), next words: ('Mr.',)",7
"words: (""'s"", 'Mr.'), tags: ('POS', 'NNP'), next words: ()",6
"words: (""'s"", 'Mr.'), tags: ('POS', 'NNP', 'NNP'), next words: ()",6
"words: (',', 'have', 'been'), tags: (',', 'VBP', 'VBN'), next words: ()",3
"words: (',', 'in', 'his'), tags: (',', 'IN', 'PRP$'), next words: ()",3
"words: ('affidavit', ','), tags: ('NN', ',', 'VBZ'), next words: ()",3
"words: ('Mr.',), tags: ('NNP',), next words: ('Semel',)",10
"words: ('Mr.', 'Semel'), tags: ('NNP', 'NNP'), next words: ()",10
"words: ('Guber',), tags: ('NNP',), next words: ('says',)",6
"words: ('Guber', 'says'), tags: ('NNP', 'VBZ'), next words: ()",6
"words: ('Guber',), tags: ('NNP', 'VBZ'), next words: ()",8
"words: ('Mr.', 'Guber', 'says'), tags: ('NNP', 'NNP', 'VBZ'), next words: ()",6
"words: ('Mr.', 'Guber'), tags: ('NNP', 'NNP', 'VBZ'), next words: ()",8
"words: ('he', 'and', 'Mr.'), tags: ('PRP', 'CC', 'NNP'), next words: ()",3
"words: ('he', 'and'), tags: ('PRP', 'CC', 'NNP'), next words: ()",3
"words: ('SUFFIX_rted',), tags: ('JJ',), next words: ()",3
"words: ('to', 'buy'), tags: ('TO', 'VB', 'NN'), next words: ()",4
"words: ('Semel',), tags: ('NNP', 'VBD'), next words: ()",5
"words: ('Mr.', 'Semel'), tags: ('NNP', 'NNP', 'VBD'), next words: ()",5
"words: ('PREFIX_indi',), tags: ('VB',), next words: ()",4
"words: ('would', 'have'), tags: ('MD', 'VB', 'DT'), next words: ()",3
"words: ('PREFIX_obje',), tags: ('NN',), next words: ()",3
"words: ('PREFIX_assu',), tags: ('VBG',), next words: ()",3
"words: ('management',), tags: ('NN', 'NNS'), next words: ()",6
"words: ('SUFFIX_tion',), tags: ('VB',), next words: ()",4
"words: (), tags: ('NNP', 'NNP', 'PRP'), next words: ()",3
"words: (), tags: ('IN', 'PRP', 'CC'), next words: ()",5
"words: (), tags: ('NNP',), next words: ('Robert',)",6
"words: ('did', 'not'), tags: ('VBD', 'RB', 'VB'), next words: ()",3
"words: (), tags: ('PRP', ',', 'NNP'), next words: ()",3
"words: ('PREFIX_irre',), tags: ('RB',), next words: ()",3
"words: ('that', 'there'), tags: ('IN', 'EX', 'VBD'), next words: ()",3
"words: (), tags: ('IN', 'EX', 'VBD'), next words: ()",4
"words: ('probably',), tags: ('RB', 'MD'), next words: ()",8
"words: ('than',), tags: ('IN', 'NNP'), next words: ()",7
"words: ('SUFFIX_pect',), tags: ('NN',), next words: ()",3
"words: ('PREFIX_segm',), tags: ('NNS',), next words: ()",2
"words: ('PREFIX_enco',), tags: ('NN',), next words: ()",2
"words: ('as', 'Mr.'), tags: ('IN', 'NNP', 'NNP'), next words: ()",4
"words: (), tags: ('TO',), next words: ('strengthen',)",5
"words: ('But', 'the'), tags: ('CC', 'DT', 'NNP'), next words: ()",5
"words: (), tags: ('NNS',), next words: ('they',)",11
"words: (), tags: ('NNP',), next words: ('attorney',)",7
"words: (), tags: ('VB', 'RB', 'CC'), next words: ()",4
"words: (), tags: ('RB', 'CC', 'VB'), next words: ()",4
"words: ('``', 'They'), tags: ('``', 'PRP', 'VBP'), next words: ()",5
"words: (), tags: (':',), next words: ('they',)",5
"words: (), tags: (':', 'PRP', 'VBP'), next words: ()",6
"words: ('PREFIX_indi',), tags: ('VBZ',), next words: ()",3
"words: ('will', 'be', 'used'), tags: ('MD', 'VB', 'VBN'), next words: ()",3
"words: ('PREFIX_chos',), tags: ('VBN',), next words: ()",2
"words: ('SUFFIX_osen',), tags: ('VBN',), next words: ()",2
"words: (), tags: ('CC', 'VBN', 'RB'), next words: ()",4
"words: ('to', 'produce'), tags: ('TO', 'VB', 'IN'), next words: ()",3
"words: ('PREFIX_info',), tags: ('VBD',), next words: ()",2
"words: ('company',), tags: ('NN',), next words: ('and',)",7
"words: ('company', 'and'), tags: ('NN', 'CC'), next words: ()",7
"words: ('company',), tags: ('NN', 'CC'), next words: ()",8
"words: ('company', 'and'), tags: ('NN', 'CC', 'DT'), next words: ()",3
"words: ('PREFIX_purc',), tags: ('VBD',), next words: ()",2
"words: (), tags: ('NNP',), next words: ('County',)",7
"words: ('County', ','), tags: ('NNP', ',', 'NNP'), next words: ()",3
"words: ('PREFIX_Atla',), tags: ('NNP',), next words: ()",6
"words: (), tags: ('IN',), next words: ('construction',)",5
"words: ('SUFFIX_,600',), tags: ('CD',), next words: ()",2
"words: ('PREFIX_educ',), tags: ('JJ',), next words: ()",3
"words: ('the', 'same', 'as'), tags: ('DT', 'JJ', 'IN'), next words: ()",3
"words: ('the', 'same'), tags: ('DT', 'JJ', 'IN'), next words: ()",3
"words: ('the', 'two'), tags: ('DT', 'CD', 'JJ'), next words: ()",4
"words: (), tags: ('NNP',), next words: ('budget',)",5
"words: ('PREFIX_Darm',), tags: ('NNP',), next words: ()",2
"words: ('SUFFIX_lver',), tags: ('NN',), next words: ()",2
"words: ('SUFFIX_pose',), tags: ('VBP',), next words: ()",2
"words: ('SUFFIX_cits',), tags: ('NNS',), next words: ()",5
"words: ('PREFIX_155.',), tags: ('CD',), next words: ()",2
"words: ('billion', 'in'), tags: ('CD', 'IN', 'CD'), next words: ()",3
"words: ('SUFFIX_9.69',), tags: ('CD',), next words: ()",2
"words: ('been',), tags: ('VBN',), next words: ('able',)",5
"words: (), tags: ('VBN',), next words: ('able',)",5
"words: ('been', 'able'), tags: ('VBN', 'JJ'), next words: ()",5
"words: ('been', 'able', 'to'), tags: ('VBN', 'JJ', 'TO'), next words: ()",5
"words: ('been', 'able'), tags: ('VBN', 'JJ', 'TO'), next words: ()",5
"words: ('PREFIX_exce',), tags: ('VBD',), next words: ()",4
"words: ('the', 'Gramm-Rudman'), tags: ('DT', 'NNP', 'NN'), next words: ()",3
"words: ('16',), tags: ('CD', 'CD'), next words: ()",7
"words: ('PREFIX_remi',), tags: ('NN',), next words: ()",2
"words: ('SUFFIX_isan',), tags: ('JJ',), next words: ()",4
"words: ('SUFFIX_ains',), tags: ('JJ',), next words: ()",2
"words: ('1990',), tags: ('CD', 'NN'), next words: ()",5
"words: ('PREFIX_acro',), tags: ('JJ',), next words: ()",2
"words: ('SUFFIX_oard',), tags: ('JJ',), next words: ()",4
"words: ('spending',), tags: ('NN', 'NNS'), next words: ()",8
"words: ('┻━┻', 'The', 'White'), tags: ('┻━┻', 'DT', 'NNP'), next words: ()",3
"words: ('The', 'White', 'House'), tags: ('DT', 'NNP', 'NNP'), next words: ()",3
"words: ('The', 'White'), tags: ('DT', 'NNP', 'NNP'), next words: ()",3
"words: ('White', 'House', 'and'), tags: ('NNP', 'NNP', 'CC'), next words: ()",3
"words: ('White', 'House'), tags: ('NNP', 'NNP', 'CC'), next words: ()",3
"words: ('PREFIX_live',), tags: ('VB',), next words: ()",2
"words: ('SUFFIX_live',), tags: ('VB',), next words: ()",2
"words: (), tags: ('JJ',), next words: ('bill',)",6
"words: ('by', 'the', 'House'), tags: ('IN', 'DT', 'NNP'), next words: ()",3
"words: (',', 'the', 'Treasury'), tags: (',', 'DT', 'NNP'), next words: ()",6
"words: ('that', 'for', 'the'), tags: ('IN', 'IN', 'DT'), next words: ()",3
"words: ('that', 'for'), tags: ('IN', 'IN', 'DT'), next words: ()",3
"words: (), tags: ('NN',), next words: ('paid',)",6
"words: ('paid',), tags: ('VBN', 'IN'), next words: ()",6
"words: ('the', 'public'), tags: ('DT', 'JJ', 'NN'), next words: ()",3
"words: ('--',), tags: (':',), next words: ('$',)",20
"words: (), tags: (':',), next words: ('$',)",20
"words: ('--', '$'), tags: (':', '$'), next words: ()",20
"words: ('--',), tags: (':', '$'), next words: ()",20
"words: (), tags: (':', '$'), next words: ()",20
"words: ('SUFFIX_0.86',), tags: ('CD',), next words: ()",3
"words: ('--', '$'), tags: (':', '$', 'CD'), next words: ()",20
"words: (), tags: (':', '$', 'CD'), next words: ()",20
"words: (), tags: ('NNP',), next words: ('Security',)",5
"words: ('PREFIX_amou',), tags: ('VBD',), next words: ()",2
"words: ('PREFIX_1.14',), tags: ('CD',), next words: ()",2
"words: ('Treasury',), tags: ('NNP',), next words: ('said',)",7
"words: ('Treasury', 'said'), tags: ('NNP', 'VBD'), next words: ()",7
"words: ('the', 'Treasury', 'said'), tags: ('DT', 'NNP', 'VBD'), next words: ()",3
"words: ('the', 'Treasury'), tags: ('DT', 'NNP', 'VBD'), next words: ()",4
"words: ('┻━┻', 'Federal'), tags: ('┻━┻', 'NNP'), next words: ()",6
"words: ('┻━┻', '┻━┻', 'Federal'), tags: ('┻━┻', '┻━┻', 'NNP'), next words: ()",6
"words: ('┻━┻', 'Federal'), tags: ('┻━┻', 'NNP', 'NNS'), next words: ()",3
"words: ('The', 'Treasury', 'said'), tags: ('DT', 'NNP', 'VBD'), next words: ()",4
"words: ('The', 'Treasury'), tags: ('DT', 'NNP', 'VBD'), next words: ()",6
"words: ('PREFIX_note',), tags: ('VBN',), next words: ()",2
"words: ('earlier', 'in', 'the'), tags: ('RBR', 'IN', 'DT'), next words: ()",3
"words: ('earlier', 'in'), tags: ('RBR', 'IN', 'DT'), next words: ()",3
"words: ('in', 'the', 'year'), tags: ('IN', 'DT', 'NN'), next words: ()",4
"words: ('turn', 'out', 'to'), tags: ('VB', 'RP', 'TO'), next words: ()",3
"words: ('turn', 'out'), tags: ('VB', 'RP', 'TO'), next words: ()",3
"words: ('out', 'to', 'be'), tags: ('RP', 'TO', 'VB'), next words: ()",3
"words: ('SUFFIX_5.39',), tags: ('CD',), next words: ()",2
"words: ('billion', ',', 'up'), tags: ('CD', ',', 'RB'), next words: ()",4
"words: ('PREFIX_87.5',), tags: ('CD',), next words: ()",3
"words: (), tags: ('DT',), next words: ('increase',)",6
"words: (), tags: ('VBZ',), next words: ('spending',)",5
"words: ('PREFIX_payr',), tags: ('NN',), next words: ()",3
"words: ('PREFIX_chec',), tags: ('NNS',), next words: ()",3
"words: ('issued', 'in'), tags: ('VBN', 'IN', 'NNP'), next words: ()",3
"words: ('┻━┻', '┻━┻', 'CMS'), tags: ('┻━┻', '┻━┻', 'NNP'), next words: ()",3
"words: (""'s"",), tags: ('POS',), next words: ('first',)",6
"words: (), tags: ('POS',), next words: ('first',)",6
"words: (""'s"", 'first'), tags: ('POS', 'JJ'), next words: ()",6
"words: ('Power',), tags: ('NNP', 'NNP'), next words: ()",5
"words: ('Power', 'Co.', ','), tags: ('NNP', 'NNP', ','), next words: ()",3
"words: ('Power', 'Co.'), tags: ('NNP', 'NNP', ','), next words: ()",3
"words: ('PREFIX_gas-',), tags: ('JJ',), next words: ()",2
"words: ('board', 'of', 'directors'), tags: ('NN', 'IN', 'NNS'), next words: ()",4
"words: ('board', 'of'), tags: ('NN', 'IN', 'NNS'), next words: ()",4
"words: ('PREFIX_Huma',), tags: ('NNP',), next words: ()",4
"words: ('SUFFIX_mana',), tags: ('NNP',), next words: ()",2
"words: ('SUFFIX_care',), tags: ('JJ',), next words: ()",2
"words: ('is',), tags: ('VBZ',), next words: ('about',)",6
"words: ('through',), tags: ('IN', 'CD'), next words: ()",5
"words: ('PREFIX_Poll',), tags: ('NNP',), next words: ()",12
"words: ('SUFFIX_olly',), tags: ('NNP',), next words: ()",16
"words: ('Polly',), tags: ('NNP',), next words: ()",12
"words: ('┻━┻', '┻━┻', 'Polly'), tags: ('┻━┻', '┻━┻', 'NNP'), next words: ()",3
"words: ('Polly',), tags: ('NNP',), next words: ('Peck',)",12
"words: (), tags: ('NNP',), next words: ('Peck',)",12
"words: ('PREFIX_Pec',), tags: ('NNP',), next words: ()",14
"words: ('PREFIX_Peck',), tags: ('NNP',), next words: ()",12
"words: ('SUFFIX_eck',), tags: ('NNP',), next words: ()",12
"words: ('SUFFIX_Peck',), tags: ('NNP',), next words: ()",12
"words: ('Peck',), tags: ('NNP',), next words: ()",12
"words: ('Polly', 'Peck'), tags: ('NNP', 'NNP'), next words: ()",12
"words: ('Polly',), tags: ('NNP', 'NNP'), next words: ()",12
"words: ('┻━┻', 'Polly', 'Peck'), tags: ('┻━┻', 'NNP', 'NNP'), next words: ()",3
"words: ('┻━┻', 'Polly'), tags: ('┻━┻', 'NNP', 'NNP'), next words: ()",3
"words: ('of',), tags: ('IN',), next words: ('Sansui',)",5
"words: (), tags: ('IN',), next words: ('Sansui',)",6
"words: ('PREFIX_Sans',), tags: ('NNP',), next words: ()",20
"words: ('SUFFIX_ui',), tags: ('NNP',), next words: ()",21
"words: ('SUFFIX_sui',), tags: ('NNP',), next words: ()",20
"words: ('SUFFIX_nsui',), tags: ('NNP',), next words: ()",20
"words: ('Sansui',), tags: ('NNP',), next words: ()",20
"words: ('of', 'Sansui'), tags: ('IN', 'NNP'), next words: ()",5
"words: ('PREFIX_alte',), tags: ('NN',), next words: ()",2
"words: ('PREFIX_15.6',), tags: ('CD',), next words: ()",4
"words: ('SUFFIX_15.6',), tags: ('CD',), next words: ()",3
"words: ('billion',), tags: ('CD',), next words: ('yen',)",89
"words: ('market',), tags: ('NN',), next words: ('conditions',)",7
"words: ('market', 'conditions'), tags: ('NN', 'NNS'), next words: ()",7
"words: ('PREFIX_eage',), tags: ('JJ',), next words: ()",4
"words: ('SUFFIX_ager',), tags: ('JJ',), next words: ()",4
"words: ('PREFIX_rebu',), tags: ('VB',), next words: ()",4
"words: ('eager', 'to'), tags: ('JJ', 'TO', 'VB'), next words: ()",3
"words: ('PREFIX_crit',), tags: ('NN',), next words: ()",7
"words: ('SUFFIX_cism',), tags: ('NN',), next words: ()",9
"words: ('of',), tags: ('IN',), next words: ('Japanese',)",5
"words: (), tags: ('IN',), next words: ('Japanese',)",7
"words: ('of', 'Japanese'), tags: ('IN', 'JJ'), next words: ()",5
"words: ('of', 'Japanese'), tags: ('IN', 'JJ', 'NNS'), next words: ()",5
"words: ('PREFIX_proo',), tags: ('NN',), next words: ()",2
"words: ('SUFFIX_roof',), tags: ('NN',), next words: ()",2
"words: ('Polly', 'Peck', ""'s""), tags: ('NNP', 'NNP', 'POS'), next words: ()",4
"words: ('Polly', 'Peck'), tags: ('NNP', 'NNP', 'POS'), next words: ()",4
"words: ('chairman', ','), tags: ('NN', ',', 'NNP'), next words: ()",5
"words: (), tags: ('NNP',), next words: ('Nadir',)",5
"words: ('PREFIX_Nadi',), tags: ('NNP',), next words: ()",5
"words: ('SUFFIX_adir',), tags: ('NNP',), next words: ()",5
"words: ('the',), tags: ('DT',), next words: ('official',)",5
"words: ('the', 'official'), tags: ('DT', 'JJ'), next words: ()",5
"words: (), tags: ('VBZ', ',', 'PRP'), next words: ()",3
"words: ('Mr.', 'Nadir'), tags: ('NNP', 'NNP', 'VBD'), next words: ()",3
"words: ('year',), tags: ('NN',), next words: ('ending',)",9
"words: ('year', 'ending'), tags: ('NN', 'VBG'), next words: ()",9
"words: ('year',), tags: ('NN', 'VBG'), next words: ()",9
"words: ('the', 'year', 'ending'), tags: ('DT', 'NN', 'VBG'), next words: ()",5
"words: ('the', 'year'), tags: ('DT', 'NN', 'VBG'), next words: ()",5
"words: ('PREFIX_liab',), tags: ('NNS',), next words: ()",2
"words: ('PREFIX_exce',), tags: ('VBP',), next words: ()",2
"words: ('SUFFIX_ceed',), tags: ('VBP',), next words: ()",2
"words: ('by',), tags: ('IN',), next words: ('about',)",5
"words: ('PREFIX_13.8',), tags: ('CD',), next words: ()",3
"words: ('SUFFIX_13.8',), tags: ('CD',), next words: ()",3
"words: ('If', 'you'), tags: ('IN', 'PRP', 'VBP'), next words: ()",3
"words: ('PREFIX_Toky',), tags: ('JJ',), next words: ()",4
"words: ('PREFIX_vary',), tags: ('VBP',), next words: ()",3
"words: ('SUFFIX_vary',), tags: ('VBP',), next words: ()",3
"words: ('stock',), tags: ('NN',), next words: ('exchanges',)",7
"words: (), tags: ('NN',), next words: ('exchanges',)",9
"words: ('PREFIX_exch',), tags: ('NNS',), next words: ()",24
"words: ('exchanges',), tags: ('NNS',), next words: ()",24
"words: ('stock', 'exchanges'), tags: ('NN', 'NNS'), next words: ()",7
"words: (), tags: ('CC',), next words: ('by',)",7
"words: ('┻━┻', 'But', 'by'), tags: ('┻━┻', 'CC', 'IN'), next words: ()",3
"words: (), tags: ('NNS', 'JJ', 'NNS'), next words: ()",3
"words: ('only',), tags: ('RB', 'DT'), next words: ()",5
"words: ('PREFIX_rela',), tags: ('JJ',), next words: ()",5
"words: ('only', 'a'), tags: ('RB', 'DT', 'JJ'), next words: ()",3
"words: ('of', 'Japanese', 'companies'), tags: ('IN', 'JJ', 'NNS'), next words: ()",3
"words: (',', 'while'), tags: (',', 'IN', 'JJ'), next words: ()",6
"words: ('PREFIX_Usua',), tags: ('RB',), next words: ()",2
"words: ('a', 'Japanese'), tags: ('DT', 'JJ', 'NN'), next words: ()",3
"words: ('SUFFIX_nors',), tags: ('NNS',), next words: ()",4
"words: ('Sansui',), tags: ('NNP',), next words: (""'s"",)",7
"words: ('Sansui', ""'s""), tags: ('NNP', 'POS'), next words: ()",7
"words: ('Sansui',), tags: ('NNP', 'POS'), next words: ()",7
"words: ('directors',), tags: ('NNS', 'IN'), next words: ()",6
"words: (), tags: ('VBD',), next words: ('little',)",5
"words: (), tags: ('DT', 'VBD', 'RB'), next words: ()",5
"words: ('PREFIX_hour',), tags: ('NN',), next words: ()",2
"words: ('┻━┻', '┻━┻', 'Sansui'), tags: ('┻━┻', '┻━┻', 'NNP'), next words: ()",4
"words: ('of', 'Japan', ""'s""), tags: ('IN', 'NNP', 'POS'), next words: ()",5
"words: ('of', 'Japan'), tags: ('IN', 'NNP', 'POS'), next words: ()",5
"words: ('SUFFIX_mier',), tags: ('JJR',), next words: ()",2
"words: ('PREFIX_gear',), tags: ('NN',), next words: ()",2
"words: ('SUFFIX_gear',), tags: ('NN',), next words: ()",2
"words: (',', 'the', 'market'), tags: (',', 'DT', 'NN'), next words: ()",3
"words: ('that', 'could'), tags: ('WDT', 'MD', 'VB'), next words: ()",4
"words: ('Sansui', ""'s""), tags: ('NNP', 'POS', 'NN'), next words: ()",4
"words: ('PREFIX_Pion',), tags: ('NNP',), next words: ()",6
"words: ('SUFFIX_neer',), tags: ('NNP',), next words: ()",6
"words: (',', 'by'), tags: (',', 'IN', 'VBG'), next words: ()",3
"words: ('PREFIX_dive',), tags: ('VBG',), next words: ()",2
"words: ('PREFIX_offs',), tags: ('RB',), next words: ()",2
"words: ('SUFFIX_hore',), tags: ('RB',), next words: ()",2
"words: (), tags: ('VBD', 'NN', 'RB'), next words: ()",3
"words: ('response', 'to', 'the'), tags: ('NN', 'TO', 'DT'), next words: ()",3
"words: ('PREFIX_lack',), tags: ('VBD',), next words: ()",2
"words: ('SUFFIX_east',), tags: ('NNP',), next words: ()",2
"words: ('has', 'not'), tags: ('VBZ', 'RB', 'VBN'), next words: ()",3
"words: ('PREFIX_Mura',), tags: ('NNP',), next words: ()",2
"words: ('SUFFIX_sawa',), tags: ('NNP',), next words: ()",2
